# Production's Dirichlet-multinomial genotype log-priors for
# src/ng/calling/genotype_prior/dirichlet_multinomial.rs, frozen at promotion plan step C21. Each row
# is one genotype of what production's genetics::dirichlet_multinomial_log_priors returned at commit
# d9e7b076, handed the genotype table's allele counts and log multinomial coefficients and the
# concentration the test builds from the reference entry and the alternative total.
#
# Columns, tab-separated: ploidy, allele count, reference entry, alternative total (both as Rust {:?}),
# genotype index, log-prior as its IEEE-754 bit pattern in 16 hex digits.
2	2	1.0	0.01	2	c0126181504eeffb
2	2	1.0	0.25	0	3fe62e42fefa39ef
2	2	1.0	0.25	1	bfe62e42fefa39ef
2	2	1.0	0.25	2	bff29c440606e6ab
2	2	1.0	40.0	0	3fe62e42fefa39ef
2	2	1.0	40.0	1	40118731fd788050
2	2	1.0	40.0	2	401d9c1c40608f30
2	2	201.0	0.001	0	402539200b6729c0
2	2	201.0	0.001	1	bfed29654eeb3100
2	2	201.0	0.001	2	c01ba084963b06dc
2	2	201.0	0.01	0	402539200b6729c0
2	2	201.0	0.01	1	3ff642b0cff511a8
2	2	201.0	0.01	2	c0126181504eeffb
2	2	201.0	0.25	0	402539200b6729c0
2	2	201.0	0.25	1	401270cd2ff40b04
2	2	201.0	0.25	2	bff29c440606e6ab
2	2	201.0	40.0	0	402539200b6729c0
2	2	201.0	40.0	1	40235ee3c6a5e948
2	2	201.0	40.0	2	401d9c1c40608f30
2	2	2001.0	0.001	0	402e6817801fac00
2	2	2001.0	0.001	1	3ff6304f27296180
2	2	2001.0	0.001	2	c01ba084963b06dc
2	2	2001.0	0.01	0	402e6817801fac00
2	2	2001.0	0.01	1	400d83d94f4a05d4
2	2	2001.0	0.01	2	c0126181504eeffb
2	2	2001.0	0.25	0	402e6817801fac00
2	2	2001.0	0.25	1	401ba20da39bc983
2	2	2001.0	0.25	2	bff29c440606e6ab
2	2	2001.0	40.0	0	402e6817801fac00
2	2	2001.0	40.0	1	4027f7840079c888
2	2	2001.0	40.0	2	401d9c1c40608f30
2	2	6001.0	0.001	0	403166478f7eb000
2	2	6001.0	0.001	1	4003e16e1c9540c0
2	2	6001.0	0.001	2	c01ba084963b06dc
2	2	6001.0	0.01	0	403166478f7eb000
2	2	6001.0	0.01	1	4013268fec254aea
2	2	6001.0	0.01	2	c0126181504eeffb
2	2	6001.0	0.25	0	403166478f7eb000
2	2	6001.0	0.25	1	40200358740e08c2
2	2	6001.0	0.25	2	bff29c440606e6ab
2	2	6001.0	40.0	0	403166478f7eb000
2	2	6001.0	40.0	1	402a29d5a2b9ec88
2	2	6001.0	40.0	2	401d9c1c40608f30
2	4	1.0	0.001	0	3fe62e42fefa39ef
2	4	1.0	0.001	1	c02003429c1da031
2	4	1.0	0.001	2	c0216610f41cca7c
2	4	1.0	0.001	3	c01d40bcd85bf923
2	4	1.0	0.001	4	c03003429c1da031
2	4	1.0	0.001	5	c0200316ed2b3528
2	4	1.0	0.001	6	c01ba18a998fffa0
2	4	1.0	0.001	7	c02f36ec18d543a0
2	4	1.0	0.001	8	c02dd407e8e5a000
2	4	1.0	0.001	9	c01e66cfef6373f2
2	4	1.0	0.01	0	3fe62e42fefa39ef
2	4	1.0	0.01	1	c016d0ac5a6095d8
2	4	1.0	0.01	2	c01994c02f3f01e0
2	4	1.0	0.01	3	c0140ae3fa814e9a
2	4	1.0	0.01	4	c026d0ac5a6095d8
2	4	1.0	0.01	5	c016cd43fe2a1f11
2	4	1.0	0.01	6	c0126bb1bbb55515
2	4	1.0	0.01	7	c02601133afa9916
2	4	1.0	0.01	8	c0249e2f0b0af576
2	4	1.0	0.01	9	c0152c5ea755e6b6
2	4	1.0	0.25	0	3fe62e42fefa39ef
2	4	1.0	0.25	1	c003e116bcd39e7d
2	4	1.0	0.25	2	c009190d0136ccbe
2	4	1.0	0.25	3	bffcab0bfa2a2002
2	4	1.0	0.25	4	c013e116bcd39e7d
2	4	1.0	0.25	5	c0033d294e75b0a8
2	4	1.0	0.25	6	bff62e42fefa39ef
2	4	1.0	0.25	7	c01241e47e07a4f8
2	4	1.0	0.25	8	c00ef8383c50bb74
2	4	1.0	0.25	9	bfff62f40794a7b8
2	4	1.0	40.0	0	3fe62e42fefa39ef
2	4	1.0	40.0	1	4004b8ddfddbf088
2	4	1.0	40.0	2	400f78d5fe989480
2	4	1.0	40.0	3	400a446ebd9a7f00
2	4	1.0	40.0	4	4014b8ddfddbf088
2	4	1.0	40.0	5	401502ec6b4d2d8c
2	4	1.0	40.0	6	400d82d33b327210
2	4	1.0	40.0	7	401658103ca7ea08
2	4	1.0	40.0	8	40191dd89c873148
2	4	1.0	40.0	9	4018293887f1c928
2	4	201.0	0.001	0	402539200b6729c0
2	4	201.0	0.001	1	c0059fdf50cfdc42
2	4	201.0	0.001	2	c0216610f41cca7c
2	4	201.0	0.001	3	c000144e91114dc2
2	4	201.0	0.001	4	c03003429c1da031
2	4	201.0	0.001	5	c0200316ed2b3528
2	4	201.0	0.001	6	bff9abd426f2b578
2	4	201.0	0.001	7	c02f36ec18d543a0
2	4	201.0	0.001	8	c02dd407e8e5a000
2	4	201.0	0.001	9	c01e66cfef6373f2
2	4	201.0	0.01	0	402539200b6729c0
2	4	201.0	0.01	1	bfd9a16ca8d43960
2	4	201.0	0.01	2	c01994c02f3f01e0
2	4	201.0	0.01	3	3fd2bb1955203a80
2	4	201.0	0.01	4	c026d0ac5a6095d8
2	4	201.0	0.01	5	c016cd43fe2a1f11
2	4	201.0	0.01	6	3fe6571ea0efe968
2	4	201.0	0.01	7	c02601133afa9916
2	4	201.0	0.01	8	c0249e2f0b0af576
2	4	201.0	0.01	9	c0152c5ea755e6b6
2	4	201.0	0.25	0	402539200b6729c0
2	4	201.0	0.25	1	40068c1462d30607
2	4	201.0	0.25	2	c009190d0136ccbe
2	4	201.0	0.25	3	400c17a522919483
2	4	201.0	0.25	4	c013e116bcd39e7d
2	4	201.0	0.25	5	c0033d294e75b0a8
2	4	201.0	0.25	6	400f5609a029878c
2	4	201.0	0.25	7	c01241e47e07a4f8
2	4	201.0	0.25	8	c00ef8383c50bb74
2	4	201.0	0.25	9	bfff62f40794a7b8
2	4	201.0	40.0	0	402539200b6729c0
2	4	201.0	40.0	1	401f93048ec14a86
2	4	201.0	40.0	2	400f78d5fe989480
2	4	201.0	40.0	3	40212c66775048e2
2	4	201.0	40.0	4	4014b8ddfddbf088
2	4	201.0	40.0	5	401502ec6b4d2d8c
2	4	201.0	40.0	6	4021fbff96b645a4
2	4	201.0	40.0	7	401658103ca7ea08
2	4	201.0	40.0	8	40191dd89c873148
2	4	201.0	40.0	9	4018293887f1c928
2	4	2001.0	0.001	0	402e6817801fac00
2	4	2001.0	0.001	1	bfd9eaf34c02fa00
2	4	2001.0	0.001	2	c0216610f41cca7c
2	4	2001.0	0.001	3	3fd27192b1f179e0
2	4	2001.0	0.001	4	c03003429c1da031
2	4	2001.0	0.001	5	c0200316ed2b3528
2	4	2001.0	0.001	6	3fe6325b4f588910
2	4	2001.0	0.001	7	c02f36ec18d543a0
2	4	2001.0	0.001	8	c02dd407e8e5a000
2	4	2001.0	0.001	9	c01e66cfef6373f2
2	4	2001.0	0.01	0	402e6817801fac00
2	4	2001.0	0.01	1	3ffe5ca6a469eba8
2	4	2001.0	0.01	2	c01994c02f3f01e0
2	4	2001.0	0.01	3	4004b9e411f38450
2	4	2001.0	0.01	4	c026d0ac5a6095d8
2	4	2001.0	0.01	5	c016cd43fe2a1f11
2	4	2001.0	0.01	6	4007f8488f8b775a
2	4	2001.0	0.01	7	c02601133afa9916
2	4	2001.0	0.01	8	c0249e2f0b0af576
2	4	2001.0	0.01	9	c0152c5ea755e6b6
2	4	2001.0	0.25	0	402e6817801fac00
2	4	2001.0	0.25	1	4014774aa5114184
2	4	2001.0	0.25	2	c009190d0136ccbe
2	4	2001.0	0.25	3	40173d1304f088c2
2	4	2001.0	0.25	4	c013e116bcd39e7d
2	4	2001.0	0.25	5	c0033d294e75b0a8
2	4	2001.0	0.25	6	4018dc4543bc8246
2	4	2001.0	0.25	7	c01241e47e07a4f8
2	4	2001.0	0.25	8	c00ef8383c50bb74
2	4	2001.0	0.25	9	bfff62f40794a7b8
2	4	2001.0	40.0	0	402e6817801fac00
2	4	2001.0	40.0	1	4024622281348482
2	4	2001.0	40.0	2	400f78d5fe989480
2	4	2001.0	40.0	3	4025c506b1242822
2	4	2001.0	40.0	4	4014b8ddfddbf088
2	4	2001.0	40.0	5	401502ec6b4d2d8c
2	4	2001.0	40.0	6	4026949fd08a24e4
2	4	2001.0	40.0	7	401658103ca7ea08
2	4	2001.0	40.0	8	40191dd89c873148
2	4	2001.0	40.0	9	4018293887f1c928
2	4	6001.0	0.001	0	403166478f7eb000
2	4	6001.0	0.001	1	3fe62fa07e00c300
2	4	6001.0	0.001	2	c0216610f41cca7c
2	4	6001.0	0.001	3	3ff62ef1be7d7e78
2	4	6001.0	0.001	4	c03003429c1da031
2	4	6001.0	0.001	5	c0200316ed2b3528
2	4	6001.0	0.001	6	3ffcabbab9ad6488
2	4	6001.0	0.001	7	c02f36ec18d543a0
2	4	6001.0	0.001	8	c02dd407e8e5a000
2	4	6001.0	0.001	9	c01e66cfef6373f2
2	4	6001.0	0.01	0	403166478f7eb000
2	4	6001.0	0.01	1	4007f799db3585d4
2	4	6001.0	0.01	2	c01994c02f3f01e0
2	4	6001.0	0.01	3	400d832a9af41450
2	4	6001.0	0.01	4	c026d0ac5a6095d8
2	4	6001.0	0.01	5	c016cd43fe2a1f11
2	4	6001.0	0.01	6	401060c78c4603ad
2	4	6001.0	0.01	7	c02601133afa9916
2	4	6001.0	0.01	8	c0249e2f0b0af576
2	4	6001.0	0.01	9	c0152c5ea755e6b6
2	4	6001.0	0.25	0	403166478f7eb000
2	4	6001.0	0.25	1	4018dbede9918984
2	4	6001.0	0.25	2	c009190d0136ccbe
2	4	6001.0	0.25	3	401ba1b64970d0c2
2	4	6001.0	0.25	4	c013e116bcd39e7d
2	4	6001.0	0.25	5	c0033d294e75b0a8
2	4	6001.0	0.25	6	401d40e8883cca46
2	4	6001.0	0.25	7	c01241e47e07a4f8
2	4	6001.0	0.25	8	c00ef8383c50bb74
2	4	6001.0	0.25	9	bfff62f40794a7b8
2	4	6001.0	40.0	0	403166478f7eb000
2	4	6001.0	40.0	1	402694742374a882
2	4	6001.0	40.0	2	400f78d5fe989480
2	4	6001.0	40.0	3	4027f75853644c22
2	4	6001.0	40.0	4	4014b8ddfddbf088
2	4	6001.0	40.0	5	401502ec6b4d2d8c
2	4	6001.0	40.0	6	4028c6f172ca48e4
2	4	6001.0	40.0	7	401658103ca7ea08
2	4	6001.0	40.0	8	40191dd89c873148
2	4	6001.0	40.0	9	4018293887f1c928
2	12	1.0	0.001	0	3fe62e42fefa39ef
2	12	1.0	0.001	1	c024cefb89fd6e04
2	12	1.0	0.001	2	c02631ddbd8787e0
2	12	1.0	0.001	3	c0236c175a0dca66
2	12	1.0	0.001	4	c034cefb89fd6e04
2	12	1.0	0.001	5	c024cef79134534d
2	12	1.0	0.001	6	c0229c7e3aa7cda3
2	12	1.0	0.001	7	c034672efa4a6fa3
2	12	1.0	0.001	8	c033b5bce2529dd4
2	12	1.0	0.001	9	c023ff5c756cbe62
2	12	1.0	0.001	10	c02209332a1e26c6
2	12	1.0	0.001	11	c0341d8972059c34
2	12	1.0	0.001	12	c0336c175a0dca66
2	12	1.0	0.001	13	c033044aca5acc04
2	12	1.0	0.001	14	c0236c0f68837824
2	12	1.0	0.001	15	c02196f34affbc5e
2	12	1.0	0.001	16	c033e46982766700
2	12	1.0	0.001	17	c03332f76a7e9531
2	12	1.0	0.001	18	c032cb2adacb96d0
2	12	1.0	0.001	19	c03281855286c361
2	12	1.0	0.001	20	c022f9cd8d07671f
2	12	1.0	0.001	21	c021399a0ab82a04
2	12	1.0	0.001	22	c033b5bce2529dd4
2	12	1.0	0.001	23	c033044aca5acc04
2	12	1.0	0.001	24	c0329c7e3aa7cda3
2	12	1.0	0.001	25	c03252d8b262fa34
2	12	1.0	0.001	26	c03219b8c2d3c500
2	12	1.0	0.001	27	c0229c72506426e9
2	12	1.0	0.001	28	c020eaad343722ba
2	12	1.0	0.001	29	c0338e4677121a2e
2	12	1.0	0.001	30	c032dcd45f1a485f
2	12	1.0	0.001	31	c0327507cf6749fe
2	12	1.0	0.001	32	c0322b624722768f
2	12	1.0	0.001	33	c031f2425793415b
2	12	1.0	0.001	34	c031c395b76f782e
2	12	1.0	0.001	35	c0224d837d896a7d
2	12	1.0	0.001	36	c020a64efa2e8327
2	12	1.0	0.001	37	c0336c175a0dca65
2	12	1.0	0.001	38	c032baa54215f896
2	12	1.0	0.001	39	c03252d8b262fa34
2	12	1.0	0.001	40	c03209332a1e26c6
2	12	1.0	0.001	41	c031d0133a8ef192
2	12	1.0	0.001	42	c031a1669a6b2865
2	12	1.0	0.001	43	c03179f02f2aa4c0
2	12	1.0	0.001	44	c022092347290e82
2	12	1.0	0.001	45	c0206a00eb522d42
2	12	1.0	0.001	46	c0334df0529f9f72
2	12	1.0	0.001	47	c0329c7e3aa7cda4
2	12	1.0	0.001	48	c03234b1aaf4cf42
2	12	1.0	0.001	49	c031eb0c22affbd4
2	12	1.0	0.001	50	c031b1ec3320c6a0
2	12	1.0	0.001	51	c031833f92fcfd72
2	12	1.0	0.001	52	c0315bc927bc79ce
2	12	1.0	0.001	53	c031399a0ab82a04
2	12	1.0	0.001	54	c021ccd33bf6f4e8
2	12	1.0	0.001	55	c020340f1b1018c0
2	12	1.0	0.001	56	c03332f76a7e9531
2	12	1.0	0.001	57	c03281855286c362
2	12	1.0	0.001	58	c03219b8c2d3c500
2	12	1.0	0.001	59	c031d0133a8ef192
2	12	1.0	0.001	60	c03196f34affbc5e
2	12	1.0	0.001	61	c0316846aadbf331
2	12	1.0	0.001	62	c03140d03f9b6f8c
2	12	1.0	0.001	63	c0311ea122971fc2
2	12	1.0	0.001	64	c031007a1b28f4d0
2	12	1.0	0.001	65	c02196df6f611562
2	12	1.0	0.001	66	c02003429c1da031
2	12	1.0	0.001	67	c0331a912b0558ea
2	12	1.0	0.001	68	c032691f130d871b
2	12	1.0	0.001	69	c0320152835a88ba
2	12	1.0	0.001	70	c031b7acfb15b54b
2	12	1.0	0.001	71	c0317e8d0b868017
2	12	1.0	0.001	72	c0314fe06b62b6ea
2	12	1.0	0.001	73	c031286a00223345
2	12	1.0	0.001	74	c031063ae31de37c
2	12	1.0	0.001	75	c030e813dbafb889
2	12	1.0	0.001	76	c030cd1af38eae48
2	12	1.0	0.001	77	c0216610f41cca7c
2	12	1.0	0.01	0	3fe62e42fefa39ef
2	12	1.0	0.01	1	c020340f1b1018c0
2	12	1.0	0.01	2	c02196df6f611562
2	12	1.0	0.01	3	c01da255d640ea40
2	12	1.0	0.01	4	c030340f1b1018c0
2	12	1.0	0.01	5	c02033e76497ee1c
2	12	1.0	0.01	6	c01c03239774f0bb
2	12	1.0	0.01	7	c02f988516ba34bc
2	12	1.0	0.01	8	c02e35a0e6ca911c
2	12	1.0	0.01	9	c01ec874d63b037c
2	12	1.0	0.01	10	c01adc8d7661a302
2	12	1.0	0.01	11	c02f053a06308de0
2	12	1.0	0.01	12	c02da255d640ea40
2	12	1.0	0.01	13	c02cd2bcb6daed7e
2	12	1.0	0.01	14	c01da1b70288e016
2	12	1.0	0.01	15	c019f80db824ce32
2	12	1.0	0.01	16	c02e92fa27122378
2	12	1.0	0.01	17	c02d3015f7227fd8
2	12	1.0	0.01	18	c02c607cd7bc8315
2	12	1.0	0.01	19	c02bcd31c732dc38
2	12	1.0	0.01	20	c01cbd0f93372093
2	12	1.0	0.01	21	c0193d5b3795a97e
2	12	1.0	0.01	22	c02e35a0e6ca911e
2	12	1.0	0.01	23	c02cd2bcb6daed7e
2	12	1.0	0.01	24	c02c03239774f0bb
2	12	1.0	0.01	25	c02b6fd886eb49de
2	12	1.0	0.01	26	c02afd98a7ccdf76
2	12	1.0	0.01	27	c01c0235631cdda1
2	12	1.0	0.01	28	c0189f818a939ae8
2	12	1.0	0.01	29	c02de6b4104989d3
2	12	1.0	0.01	30	c02c83cfe059e633
2	12	1.0	0.01	31	c02bb436c0f3e970
2	12	1.0	0.01	32	c02b20ebb06a4294
2	12	1.0	0.01	33	c02aaeabd14bd82c
2	12	1.0	0.01	34	c02a5152910445d2
2	12	1.0	0.01	35	c01b643408195ebd
2	12	1.0	0.01	36	c01816c516825bc4
2	12	1.0	0.01	37	c02da255d640ea40
2	12	1.0	0.01	38	c02c3f71a65146a1
2	12	1.0	0.01	39	c02b6fd886eb49de
2	12	1.0	0.01	40	c02adc8d7661a302
2	12	1.0	0.01	41	c02a6a4d9743389a
2	12	1.0	0.01	42	c02a0cf456fba640
2	12	1.0	0.01	43	c029be07807a9ef5
2	12	1.0	0.01	44	c01adb4fe7903eb7
2	12	1.0	0.01	45	c0179e28f8c9aff9
2	12	1.0	0.01	46	c02d6607c764945c
2	12	1.0	0.01	47	c02c03239774f0bc
2	12	1.0	0.01	48	c02b338a780ef3f9
2	12	1.0	0.01	49	c02aa03f67854d1c
2	12	1.0	0.01	50	c02a2dff8866e2b4
2	12	1.0	0.01	51	c029d0a6481f505a
2	12	1.0	0.01	52	c02981b9719e4910
2	12	1.0	0.01	53	c0293d5b3795a97e
2	12	1.0	0.01	54	c01a628c1ee922fb
2	12	1.0	0.01	55	c0173245584586f3
2	12	1.0	0.01	56	c02d3015f7227fd8
2	12	1.0	0.01	57	c02bcd31c732dc38
2	12	1.0	0.01	58	c02afd98a7ccdf76
2	12	1.0	0.01	59	c02a6a4d9743389a
2	12	1.0	0.01	60	c029f80db824ce32
2	12	1.0	0.01	61	c0299ab477dd3bd8
2	12	1.0	0.01	62	c0294bc7a15c348c
2	12	1.0	0.01	63	c0290769675394fa
2	12	1.0	0.01	64	c028cb1b58773f15
2	12	1.0	0.01	65	c019f680d4ffdc79
2	12	1.0	0.01	66	c016d0ac5a6095d8
2	12	1.0	0.01	67	c02cff497830074b
2	12	1.0	0.01	68	c02b9c65484063ab
2	12	1.0	0.01	69	c02acccc28da66e8
2	12	1.0	0.01	70	c02a39811850c00c
2	12	1.0	0.01	71	c029c741393255a4
2	12	1.0	0.01	72	c02969e7f8eac34a
2	12	1.0	0.01	73	c0291afb2269bbff
2	12	1.0	0.01	74	c028d69ce8611c6d
2	12	1.0	0.01	75	c0289a4ed984c688
2	12	1.0	0.01	76	c028645d0942b204
2	12	1.0	0.01	77	c01994c02f3f01e0
2	12	1.0	0.25	0	3fe62e42fefa39ef
2	12	1.0	0.25	1	c01387fd3a296ae4
2	12	1.0	0.25	2	c01649e68204e2a2
2	12	1.0	0.25	3	c010c234da4a23a6
2	12	1.0	0.25	4	c02387fd3a296ae4
2	12	1.0	0.25	5	c0138042c5c3e59c
2	12	1.0	0.25	6	c00e460536fc5444
2	12	1.0	0.25	7	c022b8641ac36e22
2	12	1.0	0.25	8	c021557fead3ca83
2	12	1.0	0.25	9	c011dd38df0c57c9
2	12	1.0	0.25	10	c00bf8d8f4d5b8d1
2	12	1.0	0.25	11	c02225190a39c745
2	12	1.0	0.25	12	c020c234da4a23a6
2	12	1.0	0.25	13	c01fe53775c84dc8
2	12	1.0	0.25	14	c010b2cec36c361f
2	12	1.0	0.25	15	c00a2fd9785c0f2f
2	12	1.0	0.25	16	c021b2d92b1b5cdd
2	12	1.0	0.25	17	c0204ff4fb2bb93e
2	12	1.0	0.25	18	c01f00b7b78b78f8
2	12	1.0	0.25	19	c01dda2196782b3e
2	12	1.0	0.25	20	c00f94fd61fc6a81
2	12	1.0	0.25	21	c008ba74773dc5c8
2	12	1.0	0.25	22	c021557fead3ca83
2	12	1.0	0.25	23	c01fe53775c84dc8
2	12	1.0	0.25	24	c01e460536fc5444
2	12	1.0	0.25	25	c01d1f6f15e9068a
2	12	1.0	0.25	26	c01c3aef57ac31b9
2	12	1.0	0.25	27	c00e17fef754dee2
2	12	1.0	0.25	28	c0077ec11d39a89e
2	12	1.0	0.25	29	c02106931452c338
2	12	1.0	0.25	30	c01f475dc8c63f32
2	12	1.0	0.25	31	c01da82b89fa45af
2	12	1.0	0.25	32	c01c819568e6f7f6
2	12	1.0	0.25	33	c01b9d15aaaa2324
2	12	1.0	0.25	34	c01ae2632a1afe71
2	12	1.0	0.25	35	c00cd4b964e9bb52
2	12	1.0	0.25	36	c0066d4835172a55
2	12	1.0	0.25	37	c020c234da4a23a6
2	12	1.0	0.25	38	c01ebea154b5000e
2	12	1.0	0.25	39	c01d1f6f15e9068a
2	12	1.0	0.25	40	c01bf8d8f4d5b8d1
2	12	1.0	0.25	41	c01b14593698e400
2	12	1.0	0.25	42	c01a59a6b609bf4c
2	12	1.0	0.25	43	c019bbcd0907b0b8
2	12	1.0	0.25	44	c00bbbb567f263ac
2	12	1.0	0.25	45	c0057c0ff9a5d2be
2	12	1.0	0.25	46	c02085e6cb6dcdc0
2	12	1.0	0.25	47	c01e460536fc5442
2	12	1.0	0.25	48	c01ca6d2f8305abf
2	12	1.0	0.25	49	c01b803cd71d0d06
2	12	1.0	0.25	50	c01a9bbd18e03834
2	12	1.0	0.25	51	c019e10a98511381
2	12	1.0	0.25	52	c0194330eb4f04ec
2	12	1.0	0.25	53	c018ba74773dc5c8
2	12	1.0	0.25	54	c00ac2f92dd48a7c
2	12	1.0	0.25	55	c004a448b89d80b3
2	12	1.0	0.25	56	c0204ff4fb2bb93e
2	12	1.0	0.25	57	c01dda2196782b3e
2	12	1.0	0.25	58	c01c3aef57ac31ba
2	12	1.0	0.25	59	c01b14593698e400
2	12	1.0	0.25	60	c01a2fd9785c0f2f
2	12	1.0	0.25	61	c0197526f7ccea7c
2	12	1.0	0.25	62	c018d74d4acadbe6
2	12	1.0	0.25	63	c0184e90d6b99cc2
2	12	1.0	0.25	64	c017d5f4b900f0f6
2	12	1.0	0.25	65	c009e3b4f703e3be
2	12	1.0	0.25	66	c003e116bcd39e7d
2	12	1.0	0.25	67	c0201f287c3940b0
2	12	1.0	0.25	68	c01d788898933a22
2	12	1.0	0.25	69	c01bd95659c7409e
2	12	1.0	0.25	70	c01ab2c038b3f2e5
2	12	1.0	0.25	71	c019ce407a771e14
2	12	1.0	0.25	72	c019138df9e7f960
2	12	1.0	0.25	73	c01875b44ce5eacc
2	12	1.0	0.25	74	c017ecf7d8d4aba7
2	12	1.0	0.25	75	c017745bbb1bffdc
2	12	1.0	0.25	76	c01708781a97d6d6
2	12	1.0	0.25	77	c009190d0136ccbe
2	12	1.0	40.0	0	3fe62e42fefa39ef
2	12	1.0	40.0	1	3fc89fa465cb93c4
2	12	1.0	40.0	2	bf9ba3830aa8b300
2	12	1.0	40.0	3	3fec562c186d1edf
2	12	1.0	40.0	4	3fd89fa465cb93c1
2	12	1.0	40.0	5	3fef8ff6df2d80dd
2	12	1.0	40.0	6	3ff4a7df07667584
2	12	1.0	40.0	7	3fe9496429459609
2	12	1.0	40.0	8	3ff7bbd3941fe7fc
2	12	1.0	40.0	9	3ffa2492aa0d40a9
2	12	1.0	40.0	10	3ff942378bb3ac67
2	12	1.0	40.0	11	3ff13f0a98f001e9
2	12	1.0	40.0	12	3ffc562c186d1edf
2	12	1.0	40.0	13	4001697a89ce8279
2	12	1.0	40.0	14	4000ee62c5ac959d
2	12	1.0	40.0	15	3ffcd43684a6ffab
2	12	1.0	40.0	16	3ff4d10991e3552d
2	12	1.0	40.0	17	3fffe82b11607223
2	12	1.0	40.0	18	4003327a06482c1c
2	12	1.0	40.0	19	40057fa6486ec78e
2	12	1.0	40.0	20	40040520eadd18e2
2	12	1.0	40.0	21	3fffbf0086e3927d
2	12	1.0	40.0	22	3ff7bbd3941fe7fd
2	12	1.0	40.0	23	4001697a89ce827a
2	12	1.0	40.0	24	4004a7df07667584
